BusinessEntityID	Title	FirstName	MiddleName	LastName	Suffix	PhoneNumber	PhoneNumberType	EmailAddress	EmailPromotion	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
2450	NULL	Jamie	NULL	Zhao	NULL	1 (11) 500 555-0177	Home	jamie13@adventure-works.com	1	Home	9761 Fox Way	NULL	Townsville	Queensland	4810	Australia
2451	NULL	Jamie	M	Lu	NULL	1 (11) 500 555-0111	Home	jamie14@adventure-works.com	0	Home	2807 Charlotte Court	NULL	Rockhampton	Queensland	4700	Australia
2452	NULL	Isabella	R	James	NULL	527-555-0196	Home	isabella6@adventure-works.com	0	Home	1354 Catnip Court	NULL	Tacoma	Washington	98403	United States
2453	NULL	Jamie	D	Xu	NULL	1 (11) 500 555-0129	Home	jamie15@adventure-works.com	1	Home	Bundesallee 44	NULL	Frankfurt am Main	Hamburg	60082	Germany
2454	NULL	Jamie	NULL	Sun	NULL	1 (11) 500 555-0117	Home	jamie16@adventure-works.com	1	Home	2665 B Wildbrook Ct	NULL	Warrnambool	Victoria	3280	Australia
2455	NULL	Jamie	J	Zhu	NULL	1 (11) 500 555-0115	Home	jamie17@adventure-works.com	0	Home	4556 Rolling Green Circle	NULL	Findon	South Australia	5023	Australia
2456	NULL	Jamie	NULL	Gao	NULL	1 (11) 500 555-0187	Home	jamie18@adventure-works.com	0	Home	5957 Pacifica Ave.	NULL	East Brisbane	Queensland	4169	Australia
2457	NULL	Isabella	NULL	West	NULL	933-555-0122	Cell	isabella7@adventure-works.com	1	Home	9431 College Blvd	NULL	Puyallup	Washington	98371	United States
2458	NULL	Jamie	P	Ma	NULL	1 (11) 500 555-0142	Home	jamie19@adventure-works.com	1	Home	Alderweg 4518	NULL	Braunschweig	Nordrhein-Westfalen	38001	Germany
2459	NULL	Francis	NULL	Romero	NULL	1 (11) 500 555-0141	Cell	francis6@adventure-works.com	0	Home	1240 Dayton Court	NULL	Townsville	Queensland	4810	Australia
2460	NULL	Jamie	E	Liang	NULL	138-555-0111	Cell	jamie20@adventure-works.com	0	Home	3213 Glenside Dr	NULL	Beverly Hills	California	90210	United States
2461	NULL	Isabella	NULL	Brooks	NULL	421-555-0139	Home	isabella8@adventure-works.com	2	Home	9471 Shell Dr.	NULL	Bremerton	Washington	98312	United States
2462	NULL	Jamie	NULL	Guo	NULL	1 (11) 500 555-0135	Home	jamie21@adventure-works.com	2	Home	5636 Barcelona	NULL	Cranbourne	Victoria	3977	Australia
2463	NULL	Jamie	NULL	Harrison	NULL	200-555-0168	Home	jamie22@adventure-works.com	0	Home	7046 Slow Creek Road	NULL	Colma	California	94014	United States
2464	NULL	Isabella	NULL	Kelly	NULL	471-555-0148	Home	isabella9@adventure-works.com	0	Home	1706 Valley Blvd.	NULL	Palo Alto	California	94303	United States
2465	NULL	Isabella	D	Sandberg	NULL	499-555-0176	Home	isabella10@adventure-works.com	2	Home	2000 Thornwood Dr.	NULL	Portland	Oregon	97205	United States
2466	NULL	Jamie	L	Zheng	NULL	1 (11) 500 555-0118	Cell	jamie23@adventure-works.com	0	Home	2104 Grading Way	NULL	Brisbane	Queensland	4000	Australia
2467	NULL	Jamie	C	Hu	NULL	1 (11) 500 555-0110	Home	jamie24@adventure-works.com	0	Home	3022 Adobe St	NULL	Milsons Point	New South Wales	2061	Australia
2468	NULL	Jamie	S	Cai	NULL	1 (11) 500 555-0169	Home	jamie25@adventure-works.com	1	Home	2256 Regency Dr.	NULL	Cheltenham	England	GL50	United Kingdom
2469	NULL	Jamie	L	Zeng	NULL	664-555-0191	Cell	jamie26@adventure-works.com	1	Home	5339 Cashew Street	NULL	Burlingame	California	94010	United States
2470	NULL	Erica	J	Zhang	NULL	461-555-0127	Cell	erica0@adventure-works.com	0	Home	6270 North Star Dr.	NULL	Concord	California	94519	United States
2471	NULL	Erica	J	Wang	NULL	1 (11) 500 555-0132	Home	erica1@adventure-works.com	2	Home	5648 Roland Ct.	NULL	Wollongong	New South Wales	2500	Australia
2472	NULL	Isabella	L	Price	NULL	1 (11) 500 555-0147	Cell	isabella11@adventure-works.com	0	Home	3241 West Slough Rd.	NULL	Port Macquarie	New South Wales	2444	Australia
2473	NULL	Erica	P	Chen	NULL	1 (11) 500 555-0158	Cell	erica2@adventure-works.com	0	Home	793 Crawford Street	NULL	South Melbourne	Victoria	3205	Australia
2474	NULL	Francis	J	Navarro	NULL	1 (11) 500 555-0111	Home	francis7@adventure-works.com	1	Home	1289 Pine St	NULL	Perth	South Australia	6006	Australia
2475	NULL	Erica	A	Liu	NULL	1 (11) 500 555-0112	Cell	erica3@adventure-works.com	0	Home	3691 Macaroon Drive	NULL	Townsville	Queensland	4810	Australia
2476	NULL	Erica	NULL	Yang	NULL	1 (11) 500 555-0138	Cell	erica4@adventure-works.com	0	Home	Auf Der Steige 2	NULL	Frankfurt am Main	Hamburg	60082	Germany
2477	NULL	Erica	C	Huang	NULL	618-555-0157	Cell	erica5@adventure-works.com	0	Home	9142 All Ways Drive	NULL	Colma	California	94014	United States
2478	NULL	Erica	NULL	Wu	NULL	1 (11) 500 555-0129	Home	erica6@adventure-works.com	2	Home	11802, rue Surcouf	NULL	Colombes	Hauts de Seine	92700	France
2479	NULL	Erica	E	Lin	NULL	1 (11) 500 555-0174	Home	erica7@adventure-works.com	2	Home	240 Rapallo Lane	NULL	London	England	SW19 3RU	United Kingdom
2480	NULL	Erica	M	Zhou	NULL	1 (11) 500 555-0177	Home	erica8@adventure-works.com	0	Home	Attaché de Presse	NULL	Paris	Seine (Paris)	75016	France
2481	NULL	Erica	E	Ye	NULL	1 (11) 500 555-0175	Cell	erica9@adventure-works.com	0	Home	48 Lacanda Ct.	NULL	Townsville	Queensland	4810	Australia
2482	NULL	Erica	NULL	Zhao	NULL	981-555-0111	Cell	erica10@adventure-works.com	1	Home	3629 Warren St.	NULL	Beverly Hills	California	90210	United States
2483	NULL	Erica	NULL	Lu	NULL	1 (11) 500 555-0169	Home	erica11@adventure-works.com	0	Home	9577 Santa Fe	NULL	London	England	C2H 7AU	United Kingdom
2484	NULL	Francis	NULL	Gutierrez	NULL	1 (11) 500 555-0154	Home	francis8@adventure-works.com	0	Home	7291 Summerfield Dr.	NULL	Coffs Harbour	New South Wales	2450	Australia
2485	NULL	Erica	M	Xu	NULL	1 (11) 500 555-0146	Cell	erica12@adventure-works.com	0	Home	212 Pheasant Circle	NULL	Oxford	England	OX14 4SE	United Kingdom
2486	NULL	Erica	P	Sun	NULL	1 (11) 500 555-0137	Cell	erica13@adventure-works.com	1	Home	7141 Second Ave.	NULL	Malabar	New South Wales	2036	Australia
2487	NULL	Erica	NULL	Zhu	NULL	1 (11) 500 555-0157	Cell	erica14@adventure-works.com	2	Home	424 Yosemite Dr.	NULL	North Ryde	New South Wales	2113	Australia
2488	NULL	Erica	R	Gao	NULL	1 (11) 500 555-0110	Cell	erica15@adventure-works.com	2	Home	1433 Manila Avenue	NULL	Cloverdale	South Australia	6105	Australia
2489	NULL	Erica	C	Liang	NULL	1 (11) 500 555-0149	Home	erica16@adventure-works.com	0	Home	2110321, boulevard Beau Marchais	NULL	Les Ulis	Essonne	91940	France
2490	NULL	Erica	F	He	NULL	1 (11) 500 555-0133	Cell	erica17@adventure-works.com	0	Home	Buergermeister-ulrich-str 433	NULL	Leipzig	Nordrhein-Westfalen	04139	Germany
2491	NULL	Erica	K	Zheng	NULL	1 (11) 500 555-0122	Cell	erica18@adventure-works.com	0	Home	7403 N. Broadway	NULL	North Ryde	New South Wales	2113	Australia
2492	NULL	Erica	NULL	Hu	NULL	1 (11) 500 555-0117	Cell	erica19@adventure-works.com	0	Home	Am Gallberg 46	Einkaufsabteilung	Braunschweig	Nordrhein-Westfalen	38001	Germany
2493	NULL	Kelvin	NULL	Tang	NULL	1 (11) 500 555-0174	Home	kelvin1@adventure-works.com	1	Home	5308 Logan Court	NULL	Watford	England	WA3	United Kingdom
2494	NULL	Francis	NULL	Torres	NULL	1 (11) 500 555-0122	Home	francis9@adventure-works.com	0	Home	26, rue Saint Denis	NULL	Pantin	Seine Saint Denis	93500	France
2495	NULL	Erica	NULL	Cai	NULL	1 (11) 500 555-0169	Home	erica20@adventure-works.com	1	Home	Lindenalle 24	NULL	Offenbach	Saarland	63009	Germany
2496	NULL	Erica	NULL	Zeng	NULL	1 (11) 500 555-0163	Home	erica21@adventure-works.com	1	Home	9549 Roxbury Drive	NULL	Bendigo	Victoria	3550	Australia
2497	NULL	Kristen	NULL	Zhang	NULL	1 (11) 500 555-0146	Cell	kristen0@adventure-works.com	0	Home	593 Willow Pass Road	NULL	Melbourne	Victoria	3000	Australia
2498	NULL	Kristen	L	Wang	NULL	1 (11) 500 555-0120	Cell	kristen1@adventure-works.com	1	Home	Am Kreuz 123	NULL	Hamburg	Hessen	22001	Germany
2499	NULL	Kristen	L	Chen	NULL	1 (11) 500 555-0186	Cell	kristen2@adventure-works.com	0	Home	1354 Helene Court	NULL	Malabar	New South Wales	2036	Australia
2500	NULL	Kristen	R	Li	NULL	1 (11) 500 555-0113	Cell	kristen3@adventure-works.com	1	Home	4752 Willow Creek Ct.	NULL	Coffs Harbour	New South Wales	2450	Australia
2501	NULL	Kristen	NULL	Liu	NULL	136-555-0125	Cell	kristen4@adventure-works.com	1	Home	3723 Mt. Sequoia Ct.	NULL	Barstow	California	92311	United States
2502	NULL	Isabella	K	Bennett	NULL	952-555-0130	Cell	isabella12@adventure-works.com	0	Home	6445 Cashew Street	NULL	Marysville	Washington	98270	United States
2503	NULL	Kristen	NULL	Huang	NULL	341-555-0183	Home	kristen5@adventure-works.com	1	Home	8224 Georgia Street	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
2504	NULL	Kristen	A	Wu	NULL	1 (11) 500 555-0194	Cell	kristen6@adventure-works.com	0	Home	131, boulevard Beau Marchais	NULL	Metz	Moselle	57000	France
2505	NULL	Francis	NULL	Dominguez	NULL	1 (11) 500 555-0126	Cell	francis10@adventure-works.com	2	Home	Am Karlshof 8	NULL	Kassel	Hessen	34117	Germany
2506	NULL	Kristen	R	Zhou	NULL	1 (11) 500 555-0118	Cell	kristen7@adventure-works.com	1	Home	Kulmer Straße 765	NULL	München	Saarland	48001	Germany
2507	NULL	Kristen	D	Ye	NULL	1 (11) 500 555-0146	Home	kristen8@adventure-works.com	0	Home	579 Meager Dr.	# 1	West Sussex	England	RH15 9UD	United Kingdom
2508	NULL	Kristen	NULL	Zhao	NULL	1 (11) 500 555-0147	Cell	kristen9@adventure-works.com	0	Home	7232 Mulberry	NULL	Newcastle	New South Wales	2300	Australia
2509	NULL	Kristen	NULL	Lu	NULL	175-555-0145	Cell	kristen10@adventure-works.com	0	Home	6521 D Bel Air Dr	NULL	Bellflower	California	90706	United States
2510	NULL	Kristen	NULL	Xu	NULL	1 (11) 500 555-0110	Home	kristen11@adventure-works.com	1	Home	935 Vista Oak Dr	NULL	Bendigo	Victoria	3550	Australia
2511	NULL	Kristen	NULL	Sun	NULL	1 (11) 500 555-0144	Home	kristen12@adventure-works.com	0	Home	280, rue Lamarck	NULL	Tremblay-en-France	Seine Saint Denis	93290	France
2512	NULL	Kristen	NULL	Gao	NULL	368-555-0152	Home	kristen13@adventure-works.com	1	Home	9456 Bell Dr.	NULL	Burlingame	California	94010	United States
2513	NULL	Kristen	A	Ma	NULL	942-555-0170	Cell	kristen14@adventure-works.com	0	Home	8537 Partridge Dr.	NULL	Bremerton	Washington	98312	United States
2514	NULL	Francis	NULL	Gill	NULL	1 (11) 500 555-0188	Cell	francis11@adventure-works.com	0	Home	99, rue du Départ	NULL	Paris	Seine (Paris)	75013	France
2515	NULL	Kristen	A	Guo	NULL	865-555-0193	Home	kristen15@adventure-works.com	0	Home	8452 Dewing Avenue	NULL	Bremerton	Washington	98312	United States
2516	NULL	Kristen	J	Zheng	NULL	1 (11) 500 555-0129	Home	kristen16@adventure-works.com	1	Home	4619 Mount Orange Ct	NULL	Lavender Bay	New South Wales	2060	Australia
2517	NULL	Kristen	C	Hu	NULL	1 (11) 500 555-0112	Home	kristen17@adventure-works.com	0	Home	6049 Dalis Dr.	NULL	Brisbane	Queensland	4000	Australia
2518	NULL	Kristen	NULL	Cai	NULL	1 (11) 500 555-0143	Cell	kristen18@adventure-works.com	0	Home	7, place Beaubernard	NULL	Drancy	Seine Saint Denis	93700	France
2519	NULL	Isabella	C	Wood	NULL	752-555-0172	Home	isabella13@adventure-works.com	1	Home	7941 Cristobal	NULL	Grossmont	California	91941	United States
2520	NULL	Kristen	A	Zeng	NULL	919-555-0171	Cell	kristen19@adventure-works.com	0	Home	8005 Ranchhand Court	NULL	Bellingham	Washington	98225	United States
2521	NULL	Shannon	NULL	Wang	NULL	1 (11) 500 555-0195	Home	shannon1@adventure-works.com	2	Home	7330 Saddlehill Lane	NULL	Sunbury	Victoria	3429	Australia
2522	NULL	Isabella	J	Barnes	NULL	1 (11) 500 555-0177	Cell	isabella14@adventure-works.com	0	Home	4055 Leonard Ct.	NULL	Warrnambool	Victoria	3280	Australia
2523	NULL	Shannon	NULL	Chow	NULL	1 (11) 500 555-0154	Cell	shannon2@adventure-works.com	0	Home	2715 Euclid Ave.	NULL	Hervey Bay	Queensland	4655	Australia
2524	NULL	Francis	E	Vazquez	NULL	1 (11) 500 555-0119	Cell	francis12@adventure-works.com	0	Home	154 Kentucky Dr.	NULL	Hervey Bay	Queensland	4655	Australia
2525	NULL	Shannon	A	Li	NULL	757-555-0175	Cell	shannon3@adventure-works.com	0	Home	5243 Harmony Way	NULL	Clearwater	Florida	33755	United States
2526	NULL	Shannon	D	Liu	NULL	1 (11) 500 555-0119	Cell	shannon4@adventure-works.com	0	Home	4185 Keywood Ct.	NULL	Woolston	England	WA1 4SY	United Kingdom
2527	NULL	Shannon	NULL	Yang	NULL	1 (11) 500 555-0134	Cell	shannon5@adventure-works.com	2	Home	8404 Houston Ct.	NULL	Goulburn	New South Wales	2580	Australia
2528	NULL	Shannon	H	Huang	NULL	458-555-0116	Cell	shannon6@adventure-works.com	0	Home	4679 Duke Way	NULL	Burbank	California	91502	United States
2529	NULL	Shannon	F	Wu	NULL	1 (11) 500 555-0113	Home	shannon7@adventure-works.com	0	Home	1619 Stillman Court	NULL	North Sydney	New South Wales	2055	Australia
2530	NULL	Shannon	L	Lin	NULL	1 (11) 500 555-0155	Home	shannon8@adventure-works.com	0	Home	Hauptstr 2929	NULL	Frankfurt am Main	Saarland	60075	Germany
2531	NULL	Shannon	W	Zhou	NULL	1 (11) 500 555-0119	Cell	shannon9@adventure-works.com	2	Home	29, rue Saint Denis	NULL	Metz	Moselle	57000	France
2532	NULL	Isabella	NULL	Ross	NULL	111-555-0122	Home	isabella15@adventure-works.com	0	Home	5805 Churchill Dr.	NULL	Concord	California	94519	United States
2533	NULL	Isabella	L	Henderson	NULL	1 (11) 500 555-0193	Cell	isabella16@adventure-works.com	2	Home	2173 Heartwood Drive	NULL	Brisbane	Queensland	4000	Australia
2534	NULL	Shannon	D	Ye	NULL	1 (11) 500 555-0116	Home	shannon10@adventure-works.com	0	Home	Welt Platz 99	NULL	Eilenburg	Brandenburg	04838	Germany
2535	NULL	Isabella	D	Coleman	NULL	1 (11) 500 555-0159	Home	isabella17@adventure-works.com	0	Home	Platz des Landtags 404	NULL	Solingen	Nordrhein-Westfalen	42651	Germany
2536	NULL	Shannon	NULL	Zhao	NULL	1 (11) 500 555-0193	Cell	shannon11@adventure-works.com	1	Home	1415 Edwards Ave	NULL	Silverwater	New South Wales	2264	Australia
2537	NULL	Francis	J	Blanco	NULL	1 (11) 500 555-0130	Home	francis13@adventure-works.com	1	Home	6969 Lancaster	NULL	Warrington	England	WA3 7BH	United Kingdom
2538	NULL	Shannon	NULL	Sun	NULL	1 (11) 500 555-0147	Cell	shannon12@adventure-works.com	0	Home	2602 Glenside Court	NULL	Brisbane	Queensland	4000	Australia
2539	NULL	Shannon	C	Zhu	NULL	1 (11) 500 555-0183	Home	shannon13@adventure-works.com	0	Home	6, rue des Vendangeurs	NULL	Cergy	Val d'Oise	95000	France
2540	NULL	Isabella	A	Perry	NULL	521-555-0167	Home	isabella18@adventure-works.com	0	Home	8368 Birchwood	NULL	Seattle	Washington	98104	United States
2541	NULL	Shannon	NULL	Gao	NULL	784-555-0116	Cell	shannon14@adventure-works.com	0	Home	7772 Golden Meadow	NULL	Colma	California	94014	United States
2542	NULL	Shannon	NULL	Liang	NULL	1 (11) 500 555-0159	Cell	shannon15@adventure-works.com	0	Home	7445 Meaham Drive	NULL	Metz	Moselle	57000	France
2543	NULL	Shannon	C	Guo	NULL	362-555-0132	Cell	shannon16@adventure-works.com	0	Home	9277 Ridgewood Court	NULL	Coronado	California	92118	United States
2544	NULL	Shannon	NULL	He	NULL	1 (11) 500 555-0172	Home	shannon17@adventure-works.com	2	Home	276, chaussée de Tournai	NULL	Orly	Val de Marne	94310	France
2545	NULL	Shannon	M	Zheng	NULL	1 (11) 500 555-0195	Cell	shannon18@adventure-works.com	0	Home	4430 Ardilla Road	NULL	North Ryde	New South Wales	2113	Australia
2546	NULL	Shannon	NULL	Hu	NULL	1 (11) 500 555-0170	Home	shannon19@adventure-works.com	1	Home	Hauptstr 6039	NULL	Berlin	Hessen	14111	Germany
2547	NULL	Francis	R	Serrano	NULL	1 (11) 500 555-0180	Cell	francis14@adventure-works.com	0	Home	7596 Valley View Road	NULL	Sunbury	Victoria	3429	Australia
2548	NULL	Shannon	NULL	Cai	NULL	1 (11) 500 555-0163	Cell	shannon20@adventure-works.com	0	Home	674 Woodchuck Pl.	NULL	Port Macquarie	New South Wales	2444	Australia
2549	NULL	Shannon	D	Zeng	NULL	116-555-0158	Cell	shannon21@adventure-works.com	1	Home	21, rue des Rosiers	NULL	Burbank	California	91502	United States
2550	NULL	Isabella	L	Powell	NULL	1 (11) 500 555-0159	Cell	isabella19@adventure-works.com	1	Home	Auf dem Ufer 2	NULL	Hamburg	Hamburg	20354	Germany
2551	NULL	Dustin	E	She	NULL	779-555-0113	Cell	dustin0@adventure-works.com	0	Home	4627 Lakefield Place	NULL	Burien	Washington	98168	United States
2552	NULL	Dustin	F	Deng	NULL	1 (11) 500 555-0168	Home	dustin1@adventure-works.com	0	Home	8185 Sol Street	NULL	Liverpool	England	L4 4HB	United Kingdom
2553	NULL	Dustin	NULL	Shen	NULL	1 (11) 500 555-0110	Home	dustin2@adventure-works.com	0	Home	5469 Poor Ridge Court	NULL	Gold Coast	Queensland	4217	Australia
2554	NULL	Dustin	NULL	Xie	NULL	1 (11) 500 555-0188	Cell	dustin3@adventure-works.com	0	Home	3947 Vista Valley Rd	NULL	Hobart	Tasmania	7001	Australia
2555	NULL	Dustin	NULL	Xu	NULL	433-555-0138	Cell	dustin4@adventure-works.com	0	Home	3556 High Maple Court	NULL	Beverly Hills	California	90210	United States
2556	NULL	Dustin	NULL	Luo	NULL	1 (11) 500 555-0179	Cell	dustin5@adventure-works.com	0	Home	5402 Panorama Drive	NULL	North Sydney	New South Wales	2055	Australia
2557	NULL	Dustin	NULL	Yuan	NULL	1 (11) 500 555-0192	Cell	dustin6@adventure-works.com	0	Home	68011, rue Malar	NULL	Colombes	Hauts de Seine	92700	France
2558	NULL	Francis	NULL	Ramos	NULL	1 (11) 500 555-0169	Cell	francis15@adventure-works.com	1	Home	1725 La Salle Ave.	NULL	Wollongong	New South Wales	2500	Australia
2559	NULL	Dustin	R	Kumar	NULL	1 (11) 500 555-0180	Cell	dustin7@adventure-works.com	0	Home	7496 Sunset Meadows	NULL	High Wycombe	England	HP10 9QY	United Kingdom
2560	NULL	Dustin	A	Lal	NULL	1 (11) 500 555-0119	Home	dustin8@adventure-works.com	0	Home	3193 Mehaffey Way	NULL	Springwood	New South Wales	2777	Australia
2561	NULL	Isabella	C	Long	NULL	248-555-0133	Cell	isabella20@adventure-works.com	2	Home	3068 All Ways	NULL	Palo Alto	California	94303	United States
2562	NULL	Dustin	M	Sharma	NULL	1 (11) 500 555-0113	Home	dustin9@adventure-works.com	0	Home	4262 Monterey Ave.	NULL	Darlinghurst	New South Wales	2010	Australia
2563	NULL	Dustin	NULL	Shan	NULL	1 (11) 500 555-0163	Cell	dustin10@adventure-works.com	0	Home	Postfach 22 99 99	NULL	Frankfurt am Main	Saarland	60075	Germany
2564	NULL	Dustin	NULL	Jai	NULL	1 (11) 500 555-0162	Home	dustin11@adventure-works.com	0	Home	39, route de Marseille	NULL	Paris	Seine (Paris)	75009	France
2565	NULL	Dustin	NULL	Pal	NULL	1 (11) 500 555-0153	Home	dustin12@adventure-works.com	2	Home	9105 Santa Fe	NULL	Perth	South Australia	6006	Australia
2566	NULL	Dustin	L	Andersen	NULL	703-555-0184	Cell	dustin13@adventure-works.com	1	Home	6999 Salem St.	NULL	Berkeley	California	94704	United States
2567	NULL	Dustin	NULL	Raje	NULL	1 (11) 500 555-0180	Cell	dustin14@adventure-works.com	0	Home	211bis, rue des Peupliers	NULL	Versailles	Yveline	78000	France
2568	NULL	Dustin	NULL	Chande	NULL	352-555-0145	Cell	dustin15@adventure-works.com	2	Home	2292 Springlake Drive	NULL	Bellflower	California	90706	United States
2569	NULL	Dustin	NULL	Chander	NULL	1 (11) 500 555-0196	Home	dustin16@adventure-works.com	1	Home	5553 Cash Avenue	NULL	Gold Coast	Queensland	4217	Australia
2570	NULL	Francis	NULL	Carlson	NULL	1 (11) 500 555-0166	Cell	francis16@adventure-works.com	1	Home	7792 Woodruff Lane	NULL	Springwood	New South Wales	2777	Australia
2571	NULL	Dustin	M	Nara	NULL	1 (11) 500 555-0158	Home	dustin17@adventure-works.com	2	Home	9420 Fillet Ave	NULL	Milsons Point	New South Wales	2061	Australia
2572	NULL	Dustin	J	Rai	NULL	1 (11) 500 555-0193	Cell	dustin18@adventure-works.com	2	Home	1084 Meadow Glen Way	NULL	Oxford	England	OX14 4SE	United Kingdom
2573	NULL	Dustin	NULL	Nath	NULL	107-555-0110	Cell	dustin19@adventure-works.com	1	Home	8920 Corte Poquito	NULL	Ballard	Washington	98107	United States
2574	NULL	Dustin	NULL	Goldstein	NULL	1 (11) 500 555-0190	Home	dustin20@adventure-works.com	0	Home	9343 Ironwood Way	NULL	Lavender Bay	New South Wales	2060	Australia
2575	NULL	Dustin	NULL	Raji	NULL	1 (11) 500 555-0129	Home	dustin21@adventure-works.com	0	Home	36, avenue de la Gare	NULL	Paris	Seine (Paris)	75007	France
2576	NULL	Dustin	NULL	Anand	NULL	1 (11) 500 555-0114	Home	dustin22@adventure-works.com	0	Home	8827 Ward Court	NULL	High Wycombe	England	HP10 9QY	United Kingdom
2577	NULL	Isabella	NULL	Hughes	NULL	113-555-0199	Cell	isabella21@adventure-works.com	1	Home	932 Acardia Pl.	NULL	Oak Bay	British Columbia	V8P	Canada
2578	NULL	Gregory	NULL	She	NULL	1 (11) 500 555-0196	Cell	gregory5@adventure-works.com	0	Home	5324 Horseshoe Circle	NULL	Melbourne	Victoria	3000	Australia
2579	NULL	Gregory	NULL	Shen	NULL	1 (11) 500 555-0135	Home	gregory6@adventure-works.com	0	Home	9995 All Ways Drive	NULL	Hobart	Tasmania	7001	Australia
2580	NULL	Francis	NULL	Suarez	NULL	1 (11) 500 555-0177	Cell	francis17@adventure-works.com	0	Home	88, avenue de l´ Union Centrale	NULL	Paris	Seine (Paris)	75008	France
2581	NULL	Gregory	NULL	Xie	NULL	560-555-0183	Home	gregory7@adventure-works.com	2	Home	5055 Quiz St.	NULL	Burlingame	California	94010	United States
2582	NULL	Gregory	NULL	Tang	NULL	1 (11) 500 555-0161	Home	gregory8@adventure-works.com	0	Home	5061 Athecton Circle	NULL	Cambridge	England	CB4 4BZ	United Kingdom
2583	NULL	Gregory	NULL	Xu	NULL	1 (11) 500 555-0160	Home	gregory9@adventure-works.com	0	Home	Am Grossen Dern 82	NULL	Kassel	Hessen	34117	Germany
2584	NULL	Gregory	NULL	Luo	NULL	1 (11) 500 555-0152	Home	gregory10@adventure-works.com	1	Home	7781 Santa Barbara Rd	NULL	London	England	SW6 SBY	United Kingdom
2585	NULL	Gregory	NULL	Yuan	NULL	1 (11) 500 555-0180	Cell	gregory11@adventure-works.com	0	Home	6437 Brookview Dr.	NULL	York	England	Y03 4TN	United Kingdom
2586	NULL	Gregory	NULL	Kumar	NULL	167-555-0126	Cell	gregory12@adventure-works.com	0	Home	5048 Hawthorne Dr	NULL	Bellflower	California	90706	United States
2587	NULL	Gregory	NULL	Shan	NULL	1 (11) 500 555-0188	Home	gregory13@adventure-works.com	0	Home	2801 San Ramon Road	NULL	Newcastle	New South Wales	2300	Australia
2588	NULL	Isabella	NULL	Flores	NULL	460-555-0110	Cell	isabella22@adventure-works.com	0	Home	3628 Mt. McKinley Ct.	NULL	National City	California	91950	United States
2589	NULL	Gregory	NULL	Jai	NULL	1 (11) 500 555-0142	Cell	gregory14@adventure-works.com	0	Home	3445 Fine Drive	NULL	Cranbourne	Victoria	3977	Australia
2590	NULL	Isabella	NULL	Washington	NULL	1 (11) 500 555-0146	Home	isabella23@adventure-works.com	0	Home	1960 Fernando Court	NULL	Leeds	England	LE18	United Kingdom
2591	NULL	Francis	NULL	Sanz	NULL	1 (11) 500 555-0149	Cell	francis18@adventure-works.com	1	Home	3492 Broadway Street	NULL	Lane Cove	New South Wales	1597	Australia
2592	NULL	Gregory	NULL	Pal	NULL	1 (11) 500 555-0166	Cell	gregory15@adventure-works.com	2	Home	4024 Calhoun Court	NULL	Paris	Seine (Paris)	75016	France
